year,league_id,player_name,team_name,prev_team_name,prev_team_category,birth,position
2020,3,井上直輝,ブラウブリッツ秋田,びわこ成蹊スポーツ大,UNIV,1997.08.05,FW
2020,3,饗庭瑞生,ブラウブリッツ秋田,福岡大,UNIV,1997.05.03,DF
2020,3,船橋勇真,横浜スポーツ&カルチャークラブ,江戸川大,UNIV,1997.11.13,DF
2020,3,オニエオゴチュクウ,横浜スポーツ&カルチャークラブ,高知中央高,HIGH,2002.03.13,FW
2020,3,ピーダーセン世穏,横浜スポーツ&カルチャークラブ,慶應義塾大,UNIV,1997.12.12,FW
2020,3,薩川淳貴,カマタマーレ讃岐,関東学院大,UNIV,1997.08.12,FW
2020,3,川﨑一輝,カマタマーレ讃岐,大阪経済大,UNIV,1997.11.08,FW
2020,3,栗田マークアジェイ,カマタマーレ讃岐,静岡産業大,UNIV,1997.03.07,FW
2020,3,岩本和希,カマタマーレ讃岐,関西学院大,UNIV,1997.04.07,MF
2020,3,下川太陽,カマタマーレ讃岐,C大阪U-18,YOUTH,2002.03.07,MF
2020,3,小松拓幹,カマタマーレ讃岐,立命館大,UNIV,1997.04.09,DF
2020,3,松本直也,カマタマーレ讃岐,東海学園大,UNIV,1997.09.30,MF
2020,3,神谷椋士,カマタマーレ讃岐,東海学園大,UNIV,1997.06.16,FW
2020,3,長谷川隼,カマタマーレ讃岐,阪南大,UNIV,1997.09.14,DF
2020,3,横山暁之,藤枝MYFC,北陸大,UNIV,1997.03.26,MF
2020,3,稲積大介,藤枝MYFC,日本体育大,UNIV,1997.05.08,DF
2020,3,河上将平,藤枝MYFC,専修大,UNIV,1997.10.26,MF
2020,3,李到炯,FC今治,東海大学付属福岡高,HIGH,2001.10.15,GK
2020,3,近藤高虎,FC今治,流通経済大,UNIV,1997.09.28,DF
2020,3,石ヶ森荘真,ヴァンラーレ八戸,八戸U-18,YOUTH,2001.07.01,MF
2020,3,丸岡悟,ヴァンラーレ八戸,近畿大,UNIV,1997.12.06,MF
2020,3,色摩雄貴,いわてグルージャ盛岡,東京学芸大,UNIV,1997.10.01,FW
2020,3,原山海里,いわてグルージャ盛岡,東京学芸大,UNIV,1997.11.01,MF
2020,3,青山景昌,福島ユナイテッドFC,びわこ成蹊スポーツ大,UNIV,1996.10.14,FW
2020,3,前田椋介,福島ユナイテッドFC,宮崎産業経営大,UNIV,1998.03.02,MF
2020,3,鎌田大夢,福島ユナイテッドFC,昌平高,HIGH,2001.06.23,MF
2020,3,橋本陸,福島ユナイテッドFC,法政大,UNIV,1998.02.11,DF
2020,3,吉田朋恭,福島ユナイテッドFC,産業能率大,UNIV,1997.09.24,DF
2020,3,賀澤陽友,福島ユナイテッドFC,市立船橋高,HIGH,2001.04.18,FW
2020,3,鹿沼直生,SC相模原,専修大,UNIV,1997.12.07,MF
2020,3,上野賢人,SC相模原,東京国際大,UNIV,1997.04.03,MF
2020,3,中村龍雅,SC相模原,相模原U-18,YOUTH,2001.07.24,MF
2020,3,白井達也,SC相模原,神奈川大,UNIV,1997.04.25,DF
2020,3,中村健人,鹿児島ユナイテッドFC,明治大,UNIV,1997.09.01,MF
2020,3,神野亮太,鹿児島ユナイテッドFC,鹿児島U-18,YOUTH,2001.09.25,MF
2020,3,鈴木厚太,アスルクラロ沼津,専修大,UNIV,1997.05.02,FW
2020,3,井上航希,アスルクラロ沼津,京都U-18,YOUTH,2001.06.20,DF
2020,3,大迫暁,アスルクラロ沼津,日本体育大,UNIV,1997.11.26,DF
2020,3,今村優介,アスルクラロ沼津,関東学院大,UNIV,1997.12.27,FW
2020,3,森夢真,アスルクラロ沼津,四日市中央工高,HIGH,2001.07.02,MF
2021,1,中島大嘉,コンサドーレ札幌,国見高,HIGH,2002.06.08,FW
2021,1,中野小次郎,コンサドーレ札幌,法政大,UNIV,1999.03.05,GK
2021,1,小柏剛,コンサドーレ札幌,明治大,UNIV,1998.07.09,FW
2021,1,アピアタウィア久,ベガルタ仙台,流通経済大,UNIV,1998.10.18,DF
2021,1,真瀬拓海,ベガルタ仙台,阪南大,UNIV,1998.05.03,DF
2021,1,加藤千尋,ベガルタ仙台,流通経済大,UNIV,1998.12.12,MF
2021,1,井岡海都,ベガルタ仙台,仙台大,UNIV,1998.04.27,GK
2021,1,舩橋佑,鹿島アントラーズ,鹿島ユース,YOUTH,2002.07.12,MF
2021,1,小川優介,鹿島アントラーズ,昌平高,HIGH,2002.04.14,MF
2021,1,須藤直輝,鹿島アントラーズ,昌平高,HIGH,2002.10.01,MF
2021,1,常本佳吾,鹿島アントラーズ,明治大,UNIV,1998.10.21,DF
2021,1,早川友基,鹿島アントラーズ,明治大,UNIV,1999.03.03,GK
2021,1,林尚輝,鹿島アントラーズ,大阪体育大,UNIV,1998.06.09,MF
2021,1,福島竜弥,浦和レッズ,浦和ユース,YOUTH,2002.06.08,DF
2021,1,藤原優大,浦和レッズ,青森山田高,HIGH,2002.06.29,DF
2021,1,大久保智明,浦和レッズ,中央大,UNIV,1998.07.23,MF
2021,1,伊藤敦樹,浦和レッズ,流通経済大,UNIV,1998.08.11,MF
2021,1,大森理生,FC東京,FC東京U-18,YOUTH,2002.07.21,DF
2021,1,蓮川壮大,FC東京,明治大,UNIV,1998.06.27,DF
2021,1,田邉秀斗,川崎フロンターレ,静岡学園高,HIGH,2002.05.05,DF
2021,1,橘田健人,川崎フロンターレ,桐蔭横浜大,UNIV,1998.05.29,MF
2021,1,植田啓太,横浜F・マリノス,横浜FMユース,YOUTH,2002.09.03,MF
2021,1,寺門陸,横浜F・マリノス,横浜FMユース,YOUTH,2002.11.23,GK
2021,1,樺山諒乃介,横浜F・マリノス,興國高,HIGH,2002.09.17,FW
2021,1,平井駿助,横浜F・マリノス,興國高,HIGH,2002.09.07,DF
2021,1,田川知樹,横浜F・マリノス,興國高,HIGH,2002.09.18,GK
2021,1,南拓都,横浜F・マリノス,興國高,HIGH,2002.05.09,MF
2021,1,ンダウターラ,横浜F・マリノス,新潟医療福祉大,UNIV,1999.02.23,FW
2021,1,高木友也,横浜FC,法政大,UNIV,1998.05.23,DF
2021,1,田中聡,湘南ベルマーレ,湘南U-18,YOUTH,2002.08.13,MF
2021,1,平岡大陽,湘南ベルマーレ,履正社高,HIGH,2002.09.14,MF
2021,1,平松昇,湘南ベルマーレ,立正大,UNIV,1998.11.26,MF
2021,1,成岡輝瑠,清水エスパルス,清水ユース,YOUTH,2002.07.28,MF
2021,1,児玉駿斗,名古屋グランパス,東海学園大,UNIV,1998.12.03,MF
2021,1,東ジョン,名古屋グランパス,名古屋U18,YOUTH,2002.05.02,GK
2021,1,佐藤瑶大,ガンバ大阪,明治大,UNIV,1998.09.10,DF
2021,1,櫻井辰徳,ヴィッセル神戸,前橋育英高,HIGH,2002.07.26,MF
2021,1,藤井智也,サンフレッチェ広島,立命館大,UNIV,1998.12.04,MF
2021,1,西野太陽,徳島ヴォルティス,京都橘高,HIGH,2002.08.10,FW
2021,1,後東尚輝,徳島ヴォルティス,徳島ユース,YOUTH,2002.04.26,GK
2021,1,大森博,徳島ヴォルティス,修徳高,HIGH,2002.09.10,MF
2021,1,鈴木輪太朗イブラヒーム,徳島ヴォルティス,日大藤沢高,HIGH,2003.01.31,FW
2021,1,森山公弥,アビスパ福岡,福岡U-18,YOUTH,2002.04.04,DF
2021,1,兒玉澪王斗,サガン鳥栖,鳥栖U-18,YOUTH,2002.04.24,FW
2021,1,相良竜之介,サガン鳥栖,鳥栖U-18,YOUTH,2002.08.17,MF
2021,1,松本大輔,サガン鳥栖,中央大,UNIV,1998.09.10,DF
2021,1,今掛航貴,サガン鳥栖,中央大,UNIV,1999.02.17,DF
2021,1,弓場将輝,大分トリニータ,大分U-18,YOUTH,2002.05.13,MF
2021,1,井上健太,大分トリニータ,福岡大,UNIV,1998.07.23,MF
2021,1,藤本一輝,大分トリニータ,鹿屋体育大,UNIV,1998.07.29,FW
2021,1,西川幸之介,大分トリニータ,藤枝東高,HIGH,2002.09.11,GK
2021,2,阿部要門,モンテディオ山形,尚志高,HIGH,2002.04.03,FW
2021,2,松本幹太,モンテディオ山形,桐蔭横浜大,UNIV,1998.07.16,FW
2021,2,田辺陽太,水戸ホーリーホック,水戸ユース,YOUTH,2002.05.15,DF
2021,2,三國スティビアエブス,水戸ホーリーホック,順天堂大,UNIV,1998.05.31,DF
2021,2,山田奈央,水戸ホーリーホック,浦和ユース,YOUTH,2002.11.18,DF
2021,2,大崎航詩,水戸ホーリーホック,大阪体育大,UNIV,1998.06.30,MF
2021,2,柳町魁耀,水戸ホーリーホック,鹿島ユース,YOUTH,2002.05.07,MF
2021,2,小堀空,栃木SC,栃木ユース,YOUTH,2002.12.17,FW
2021,2,松岡瑠夢,栃木SC,慶應義塾大,UNIV,1998.07.22,FW
2021,2,面矢行斗,栃木SC,東海大,UNIV,1998.08.29,DF
2021,2,中田湧大,ザスパクサツ群馬,香里ヌヴェール学院高,HIGH,2003.01.21,MF
2021,2,高橋勇利也,ザスパクサツ群馬,神奈川大,UNIV,1999.03.24,MF
2021,2,山田晃士,ザスパクサツ群馬,早稲田大,UNIV,1998.12.31,GK
2021,2,阿部隼人,ザスパクサツ群馬,早稲田大,UNIV,1998.06.27,MF
2021,2,一木立一,ザスパクサツ群馬,東京学芸大,UNIV,1998.11.24,FW
2021,2,城和隼颯,ザスパクサツ群馬,法政大,UNIV,1998.08.25,DF
2021,2,奥村晃司,ザスパクサツ群馬,拓殖大,UNIV,1998.07.29,MF
2021,2,大澤朋也,大宮アルディージャ,大宮U18,YOUTH,2002.09.06,FW
2021,2,柴山昌也,大宮アルディージャ,大宮U18,YOUTH,2002.07.02,MF
2021,2,松原颯汰,ジェフユナイテッド千葉,流通経済大柏高,HIGH,2002.09.30,GK
2021,2,ブワニカ啓太,ジェフユナイテッド千葉,修徳高,HIGH,2002.12.16,FW
2021,2,佐古真礼,東京ヴェルディ,東京Vユース,YOUTH,2002.12.02,DF
2021,2,深澤大輝,東京ヴェルディ,中央大,UNIV,1998.08.21,DF
2021,2,佐藤凌我,東京ヴェルディ,明治大,UNIV,1999.02.20,FW
2021,2,持井響太,東京ヴェルディ,明治大,UNIV,1999.01.20,MF
2021,2,佐藤久弥,東京ヴェルディ,順天堂大,UNIV,1998.04.04,GK
2021,2,奈良坂巧,FC町田ゼルビア,桐光学園高,HIGH,2002.07.06,DF
2021,2,青木義孝,FC町田ゼルビア,拓殖大,UNIV,1998.09.02,DF
2021,2,長谷川元希,ヴァンフォーレ甲府,法政大,UNIV,1998.12.10,MF
2021,2,関口正大,ヴァンフォーレ甲府,法政大,UNIV,1998.04.21,MF
2021,2,須貝英大,ヴァンフォーレ甲府,明治大,UNIV,1998.10.27,DF
2021,2,野澤陸,ヴァンフォーレ甲府,産業能率大,UNIV,1998.12.07,DF
2021,2,鳥海芳樹,ヴァンフォーレ甲府,桐蔭横浜大,UNIV,1998.08.01,MF
2021,2,宮部大己,松本山雅FC,法政大,UNIV,1998.10.16,DF
2021,2,神田渉馬,松本山雅FC,松本U-18,YOUTH,2002.07.09,GK
2021,2,稲福卓,松本山雅FC,松本U-18,YOUTH,2002.05.02,MF
2021,2,野々村鷹人,松本山雅FC,流通経済大,UNIV,1998.05.13,DF
2021,2,横山歩夢,松本山雅FC,東海大高輪台高,HIGH,2003.03.04,FW
2021,2,小見洋太,アルビレックス新潟,昌平高,HIGH,2002.08.11,FW
2021,2,三戸舜介,アルビレックス新潟,JFAアカデミー福島,YOUTH,2002.09.28,MF
2021,2,遠藤凌,アルビレックス新潟,桐蔭横浜大,UNIV,1998.07.06,DF
2021,2,森岡陸,ジュビロ磐田,法政大,UNIV,1998.11.20,DF
2021,2,長井一真,京都サンガF.C.,関西大,UNIV,1998.11.02,DF
2021,2,中野桂太,京都サンガF.C.,京都U-18,YOUTH,2002.08.27,MF
2021,2,木村太哉,ファジアーノ岡山,甲南大,UNIV,1998.07.08,FW
2021,2,疋田優人,ファジアーノ岡山,大阪体育大,UNIV,1998.04.07,MF
2021,2,前田紘基,ギラヴァンツ北九州,東海学園大,UNIV,1998.08.25,DF
2021,2,狩土名禅,ギラヴァンツ北九州,明治大,UNIV,1998.05.12,FW
2021,2,平山駿,ギラヴァンツ北九州,法政大,UNIV,1998.10.06,FW
2021,2,五月田星矢,V・ファーレン長崎,長崎U-18,YOUTH,2002.04.18,MF
2021,2,鍬先祐弥,V・ファーレン長崎,早稲田大,UNIV,1998.05.15,MF
2021,2,上原牧人,FC琉球,城西国際大,UNIV,1998.11.20,DF
2021,2,澤田将,FC琉球,CEサバデル,OTHER,2003.04.12,MF
2021,2,山下令雄,FC琉球,近畿大,UNIV,1998.05.19,DF
2021,2,村瀬悠介,FC琉球,大阪教育大,UNIV,1998.04.09,DF
2021,2,半田航也,ブラウブリッツ秋田,札幌大,UNIV,1998.09.27,FW
2021,2,安田祐生,ブラウブリッツ秋田,東京学芸大,UNIV,1998.06.05,GK
2021,2,稲葉楽,ツエーゲン金沢,藤枝東高,HIGH,2002.04.27,DF
2021,2,杉浦力斗,ツエーゲン金沢,興國高,HIGH,2002.10.22,FW
2021,2,力安祥伍,ツエーゲン金沢,明治大,UNIV,1998.08.22,MF
2021,2,片倉誠也,ツエーゲン金沢,城西大,UNIV,1998.12.05,DF
2021,2,梅木翼,レノファ山口FC,福岡大,UNIV,1998.11.24,FW
2021,2,神垣陸,レノファ山口FC,桐蔭横浜大,UNIV,1998.07.14,MF
2021,2,新保海鈴,レノファ山口FC,C大阪U-18,YOUTH,2002.08.16,FW
2021,2,高橋秀典,レノファ山口FC,大阪体育大,UNIV,1998.07.18,DF
2021,3,松岡大智,カターレ富山,国士舘大,UNIV,1999.01.23,FW
2021,3,生地慶充,FC岐阜,筑波大,UNIV,1998.04.02,MF
2021,3,小山新,FC岐阜,関西大,UNIV,1998.06.14,DF
2021,3,本石捺,FC岐阜,阪南大,UNIV,1999.02.03,DF
2021,3,松本歩夢,FC岐阜,関西大,UNIV,1998.04.28,MF
2021,3,小山珠里,ガイナーレ鳥取,東京農業大,UNIV,1999.01.24,DF
2021,3,石田侑資,ガイナーレ鳥取,市立船橋高,HIGH,2002.11.11,DF
2021,3,岩下航,ロアッソ熊本,桐蔭横浜大,UNIV,1999.04.01,DF
2021,3,東出壮太,ロアッソ熊本,北陸大,UNIV,1998.08.24,MF
2021,3,杉山直宏,ロアッソ熊本,順天堂大,UNIV,1998.09.07,MF
2021,3,東野広太郎,ロアッソ熊本,立命館大,UNIV,1998.06.10,DF
2021,3,田代琉我,ロアッソ熊本,国士舘大,UNIV,1998.08.27,GK
2021,3,坂本亘基,ロアッソ熊本,明治大,UNIV,1999.01.19,MF
2021,3,レオナルドケンタホサカカルロス,ロアッソ熊本,秀岳館高,HIGH,2002.04.02,DF
2021,3,ターレス,ロアッソ熊本,秀岳館高,HIGH,2001.06.29,MF
2021,3,宮原愛輝,ロアッソ熊本,大津高,HIGH,2002.04.10,FW
2021,3,住永翔,AC長野パルセイロ,明治大,UNIV,1998.10.06,MF
2021,3,髙窪健人,AC長野パルセイロ,中央大,UNIV,1998.07.17,FW
2021,3,ンドカチャールス,横浜スポーツ&カルチャークラブ,城西大,UNIV,1998.08.08,FW
2021,3,武下智哉,カマタマーレ讃岐,讃岐U-18,YOUTH,2002.05.07,DF
2021,3,名良橋拓真,藤枝MYFC,阪南大,UNIV,1997.05.19,GK
2021,3,高瀬太聖,FC今治,今治東中等教育学校,HIGH,2003.02.08,FW
2021,3,松井治輝,FC今治,神戸弘陵学園高,HIGH,2002.04.12,MF
2021,3,安藤智哉,FC今治,愛知学院大,UNIV,1999.01.10,DF
2021,3,相田勇樹,ヴァンラーレ八戸,札幌大,UNIV,1998.08.03,MF
2021,3,丹羽一陽,ヴァンラーレ八戸,新潟経営大,UNIV,1998.06.25,MF
2021,3,佐々木快,ヴァンラーレ八戸,新潟医療福祉大,UNIV,1998.10.20,FW
2021,3,高島康四郎,ヴァンラーレ八戸,専修大,UNIV,1998.08.20,GK
2021,3,小林大智,ヴァンラーレ八戸,桃山学院大,UNIV,1999.01.07,DF
2021,3,板倉洸,ヴァンラーレ八戸,東洋大,UNIV,1998.04.06,DF
2021,3,坪井一真,ヴァンラーレ八戸,近畿大,UNIV,1998.12.09,MF
2021,3,タビナスポール,いわてグルージャ盛岡,青森山田高,HIGH,2002.07.05,DF
2021,3,山川廉,いわてグルージャ盛岡,大阪教育大,UNIV,1998.07.07,FW
2021,3,松山健太,いわてグルージャ盛岡,桃山学院大,UNIV,1998.11.17,GK
2021,3,加々美登生,いわてグルージャ盛岡,桐蔭横浜大,UNIV,1999.02.15,MF
2021,3,増田隼司,いわてグルージャ盛岡,近畿大,UNIV,1998.08.13,MF
2021,3,オタボー,いわてグルージャ盛岡,高知中央高,HIGH,2002.05.13,MF
2021,3,柴圭汰,福島ユナイテッドFC,昌平高,HIGH,2002.09.12,MF
2021,3,堤聖司,福島ユナイテッドFC,大分高,HIGH,2002.08.04,FW
2021,3,延祐太,福島ユナイテッドFC,立命館大,UNIV,1998.06.04,FW
2021,3,田中康介,福島ユナイテッドFC,立命館大,UNIV,1999.02.01,MF
2021,3,堂鼻起暉,福島ユナイテッドFC,びわこ成蹊スポーツ大,UNIV,1998.12.05,MF
2021,3,上畑佑平士,福島ユナイテッドFC,産業能率大,UNIV,1998.07.25,MF
2021,3,長野星輝,福島ユナイテッドFC,東福岡高,HIGH,2002.05.22,FW
2021,3,濱口功聖,鹿児島ユナイテッドFC,鹿屋体育大,UNIV,1998.04.11,DF
2021,3,山本駿亮,鹿児島ユナイテッドFC,徳山大,UNIV,1999.03.24,FW
2021,3,木出雄斗,鹿児島ユナイテッドFC,大阪体育大,UNIV,1999.02.13,DF
2021,3,石津快,鹿児島ユナイテッドFC,鹿島ユース,YOUTH,2002.05.13,MF
2021,3,川前陽斗,アスルクラロ沼津,飯塚高,HIGH,2002.04.14,DF
2021,3,伊藤龍生,アスルクラロ沼津,鹿屋体育大,UNIV,1998.08.20,FW
2021,3,北龍磨,アスルクラロ沼津,関東学院大,UNIV,1998.04.16,MF
2021,3,杉本大雅,アスルクラロ沼津,沼津U18,YOUTH,2003.01.02,FW
2021,3,篠崎輝和,アスルクラロ沼津,産業能率大,UNIV,1998.05.13,DF
2021,3,西川駿一郎,アスルクラロ沼津,京都産業大,UNIV,1998.08.15,GK
2021,3,鬼島和希,アスルクラロ沼津,順天堂大,UNIV,1998.08.29,MF
2017,1,久保建英,FC東京,FC東京U-23,OTHER,2001.06.04,MF
2018,1,松田天馬,湘南ベルマーレ,鹿屋体育大,UNIV,1995.06.11,MF
2019,1,上田綺世,鹿島アントラーズ,法政大,UNIV,1998.08.28,FW
